Row;s_RTS_code;e_full_name;s_sec_type_name_dop;s_sec_form_name_full;s_zagolovok_adr;s_ISIN_code;s_CFI_code;s_trade_lot;s_step_price;s_currency_kotir;s_trade_in_date
866;MSCI;MSCI Inc.;Акции;Акции иностранного эмитента обыкновенные;;US55354G1004;;1,00;0,01000;USD;31.01.2019 0:00:00
867;MSEX;Middlesex Water Company;Акции;Акции иностранного эмитента обыкновенные;;US5966801087;;1,00;0,01000;USD;29.07.2020 0:00:00
868;MSFT;Microsoft Corporation;Акции;Акции иностранного эмитента обыкновенные;;US5949181045;ESVUFR;1,00;0,01000;USD;28.11.2014 0:00:00
869;MSGE;Madison Square Garden Entertainment Corp.;Акции;Акции иностранного эмитента обыкновенные класса A;;US55826T1025;;1,00;0,01000;USD;21.04.2020 0:00:00
870;MSGN;MSG Networks Inc.;Акции;Акции иностранного эмитента обыкновенные класса A;;US5535731062;;1,00;0,01000;USD;05.08.2019 0:00:00
871;MSGS;Madison Square Garden Sports Corp.;Акции;Акции иностранного эмитента обыкновенные класса A;;US55825T1034;;1,00;0,01000;USD;05.08.2019 0:00:00
872;MSI;Motorola Solutions, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US6200763075;;1,00;0,01000;USD;18.05.2017 0:00:00
873;MSM;MSC Industrial Direct Co., Inc.;Акции;Акции иностранного эмитента обыкновенные класса A;;US5535301064;;1,00;0,01000;USD;28.02.2019 0:00:00
874;MSTR;MicroStrategy Incorporated;Акции;Акции иностранного эмитента обыкновенные класса A;;US5949724083;;1,00;0,01000;USD;11.06.2019 0:00:00
875;MTB;M&T Bank Corporation;Акции;Акции иностранного эмитента обыкновенные;;US55261F1049;;1,00;0,01000;USD;01.06.2017 0:00:00
876;MTCH;Match Group, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US57667L1070;;1,00;0,01000;USD;06.07.2020 0:00:00
877;MTD;Mettler-Toledo International Inc.;Акции;Акции иностранного эмитента обыкновенные;;US5926881054;;1,00;0,01000;USD;31.08.2017 0:00:00
878;MTG;MGIC Investment Corporation;Акции;Акции иностранного эмитента обыкновенные;;US5528481030;;1,00;0,01000;USD;31.10.2019 0:00:00
879;MTH;Meritage Homes Corporation;Акции;Акции иностранного эмитента обыкновенные;;US59001A1025;;1,00;0,01000;USD;11.06.2019 0:00:00
880;MTN;Vail Resorts, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US91879Q1094;;1,00;0,01000;USD;31.01.2019 0:00:00
881;MTOR;Meritor, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US59001K1007;;1,00;0,01000;USD;31.10.2019 0:00:00
882;MTRN;Materion Corporation;Акции;Акции иностранного эмитента обыкновенные;;US5766901012;;1,00;0,01000;USD;28.02.2019 0:00:00
883;MTX;Minerals Technologies Inc.;Акции;Акции иностранного эмитента обыкновенные;;US6031581068;;1,00;0,01000;USD;29.07.2020 0:00:00
884;MTX@DE;MTU Aero Engines AG;Акции;Акции иностранного эмитента обыкновенные;;DE000A0D9PT0;;1,00;0,01000;EUR;01.03.2021 0:00:00
885;MU;Micron Technology, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US5951121038;ESVUFR;1,00;0,01000;USD;28.11.2014 0:00:00
886;MUR;Murphy Oil Corporation;Акции;Акции иностранного эмитента обыкновенные;;US6267171022;;1,00;0,01000;USD;01.06.2017 0:00:00
887;MUSA;Murphy USA Inc.;Акции;Акции иностранного эмитента обыкновенные;;US6267551025;;1,00;0,01000;USD;31.10.2019 0:00:00
888;MUV2@DE;Munchener Ruckversicherungs-Gesellschaft Aktiengesellschaft in Munchen;Акции;Акции иностранного эмитента обыкновенные;;DE0008430026;;1,00;0,01000;EUR;29.09.2020 0:00:00
889;MXIM;Maxim Integrated Products, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US57772K1016;;1,00;0,01000;USD;31.01.2019 0:00:00
890;MXL;MaxLinear, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US57776J1007;;1,00;0,01000;USD;31.10.2019 0:00:00
891;MYGN;Myriad Genetics, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US62855J1043;;1,00;0,01000;USD;04.04.2019 0:00:00
892;MYRG;MYR Group Inc.;Акции;Акции иностранного эмитента обыкновенные;;US55405W1045;;1,00;0,01000;USD;11.06.2019 0:00:00
893;NARI;Inari Medical, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US45332Y1091;;1,00;0,01000;USD;04.12.2020 0:00:00
894;NATI;National Instruments Corporation;Акции;Акции иностранного эмитента обыкновенные;;US6365181022;;1,00;0,01000;USD;18.05.2020 0:00:00
895;NAVI;Navient Corporation;Акции;Акции иностранного эмитента обыкновенные;;US63938C1080;;1,00;0,01000;USD;14.06.2017 0:00:00
896;NBIX;Neurocrine Biosciences, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US64125C1099;;1,00;0,01000;USD;05.08.2019 0:00:00
897;NCBS;Nicolet Bankshares, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US65406E1029;;1,00;0,01000;USD;13.10.2020 0:00:00
898;NCR;NCR Corporation;Акции;Акции иностранного эмитента обыкновенные;;US62886E1082;;1,00;0,01000;USD;31.10.2019 0:00:00
899;NDAQ;Nasdaq, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US6311031081;;1,00;0,01000;USD;18.05.2017 0:00:00
900;NDSN;Nordson Corporation;Акции;Акции иностранного эмитента обыкновенные;;US6556631025;;1,00;0,01000;USD;31.01.2019 0:00:00
901;NEE;NextEra Energy, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US65339F1012;;1,00;0,01000;USD;18.05.2017 0:00:00
902;NEM;Newmont Corporation;Акции;Акции иностранного эмитента обыкновенные;;US6516391066;ESVUFR;1,00;0,01000;USD;28.11.2014 0:00:00
903;NEO;NeoGenomics, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US64049M2098;;1,00;0,01000;USD;31.10.2019 0:00:00
904;NEOG;Neogen Corporation;Акции;Акции иностранного эмитента обыкновенные;;US6404911066;;1,00;0,01000;USD;11.06.2019 0:00:00
905;NET;Cloudflare, Inc.;Акции;Акции иностранного эмитента обыкновенные класса A;;US18915M1071;;1,00;0,01000;USD;29.07.2020 0:00:00
906;NEU;NewMarket Corporation;Акции;Акции иностранного эмитента обыкновенные;;US6515871076;;1,00;0,01000;USD;28.02.2019 0:00:00
907;NEWR;New Relic, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US64829B1008;;1,00;0,01000;USD;05.08.2019 0:00:00
908;NFG;National Fuel Gas Company;Акции;Акции иностранного эмитента обыкновенные;;US6361801011;;1,00;0,01000;USD;04.12.2020 0:00:00
909;NFLX;Netflix, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US64110L1061;ESVUFR;1,00;0,01000;USD;28.11.2014 0:00:00
910;NGVT;Ingevity Corporation;Акции;Акции иностранного эмитента обыкновенные;;US45688C1071;;1,00;0,01000;USD;11.06.2019 0:00:00
911;NJR;New Jersey Resources Corporation;Акции;Акции иностранного эмитента обыкновенные;;US6460251068;;1,00;0,01000;USD;28.02.2019 0:00:00
912;NKE;NIKE, Inc.;Акции;Акции иностранного эмитента обыкновенные класса B;;US6541061031;;1,00;0,01000;USD;19.10.2016 0:00:00
913;NKTR;Nektar Therapeutics;Акции;Акции иностранного эмитента обыкновенные;;US6402681083;;1,00;0,01000;USD;05.08.2019 0:00:00
914;NLOK;NortonLifeLock Inc.;Акции;Акции иностранного эмитента обыкновенные;;US6687711084;;1,00;0,01000;USD;18.05.2017 0:00:00
915;NLSN;Nielsen Holdings plc;Акции;Акции иностранного эмитента обыкновенные;;GB00BWFY5505;;1,00;0,01000;USD;19.10.2016 0:00:00
916;NMIH;NMI Holdings, Inc.;Акции;Акции иностранного эмитента обыкновенные класса A;;US6292093050;;1,00;0,01000;USD;31.10.2019 0:00:00
917;NOC;Northrop Grumman Corporation;Акции;Акции иностранного эмитента обыкновенные;;US6668071029;;1,00;0,01000;USD;26.10.2016 0:00:00
918;NOV;NOV Inc.;Акции;Акции иностранного эмитента обыкновенные;;US62955J1034;;1,00;0,01000;USD;01.06.2017 0:00:00
919;NOW;ServiceNow, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US81762P1021;;1,00;0,01000;USD;28.02.2019 0:00:00
920;NP;Neenah, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US6400791090;;1,00;0,01000;USD;13.10.2020 0:00:00
921;NPK;National Presto Industries, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US6372151042;;1,00;0,01000;USD;29.07.2020 0:00:00
922;NRG;NRG Energy, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US6293775085;ESVUFR;1,00;0,01000;USD;28.11.2014 0:00:00
923;NSC;Norfolk Southern Corporation;Акции;Акции иностранного эмитента обыкновенные;;US6558441084;;1,00;0,01000;USD;26.10.2016 0:00:00
924;NSIT;Insight Enterprises, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US45765U1034;;1,00;0,01000;USD;28.02.2019 0:00:00
925;NSP;Insperity, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US45778Q1076;;1,00;0,01000;USD;28.02.2019 0:00:00
926;NTAP;NetApp, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US64110D1046;;1,00;0,01000;USD;01.06.2017 0:00:00
927;NTCT;NetScout Systems, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US64115T1043;;1,00;0,01000;USD;31.10.2019 0:00:00
928;NTGR;NETGEAR, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US64111Q1040;;1,00;0,01000;USD;04.04.2019 0:00:00
929;NTLA;Intellia Therapeutics, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US45826J1051;;1,00;0,01000;USD;31.10.2019 0:00:00
930;NTNX;Nutanix, Inc.;Акции;Акции иностранного эмитента обыкновенные класса A;;US67059N1081;;1,00;0,01000;USD;05.08.2019 0:00:00
931;NTRA;Natera, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US6323071042;;1,00;0,01000;USD;29.07.2020 0:00:00
932;NTRS;Northern Trust Corporation;Акции;Акции иностранного эмитента обыкновенные;;US6658591044;;1,00;0,01000;USD;14.06.2017 0:00:00
933;NTUS;Natus Medical Incorporated;Акции;Акции иностранного эмитента обыкновенные;;US6390501038;;1,00;0,01000;USD;04.04.2019 0:00:00
934;NUE;Nucor Corporation;Акции;Акции иностранного эмитента обыкновенные;;US6703461052;;1,00;0,01000;USD;14.06.2017 0:00:00
935;NUS;Nu Skin Enterprises, Inc.;Акции;Акции иностранного эмитента обыкновенные класса A;;US67018T1051;;1,00;0,01000;USD;28.02.2019 0:00:00
936;NUVA;NuVasive, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US6707041058;;1,00;0,01000;USD;04.04.2019 0:00:00
937;NVDA;NVIDIA Corporation;Акции;Акции иностранного эмитента обыкновенные;;US67066G1040;;1,00;0,01000;USD;26.10.2016 0:00:00
938;NVEE;NV5 Global, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US62945V1098;;1,00;0,01000;USD;31.10.2019 0:00:00
939;NVR;NVR, Inc.;Акции;Акции иностранного эмитента обыкновенные;;US62944T1051;;1,00;0,01000;USD;31.01.2019 0:00:00
940;NVRO;Nevro Corp.;Акции;Акции иностранного эмитента обыкновенные;;US64157F1030;;1,00;0,01000;USD;18.05.2020 0:00:00
941;NVTA;Invitae Corporation;Акции;Акции иностранного эмитента обыкновенные;;US46185L1035;;1,00;0,01000;USD;05.08.2019 0:00:00
